,T_ALLT3_Pa_ref  ,T_ALLT3_Pb_ref  ,T_ALLT3_Pc_ref  ,T_ALLT3_Qa_ref  ,T_ALLT3_Qb_ref  ,T_ALLT3_Qc_ref  
1696,-352.5907,-375.7366,-216.4702,-263.30411,-157.9162,-130.9924
1697,-352.5907,-375.7366,-216.4702,-263.30411,-157.9162,-130.9924
1698,-307.04959,-420.88501,-213.5519,-231.619,-177.2917,-129.4561
1699,-307.04959,-420.88501,-213.5519,-231.619,-177.2917,-129.4561
1700,-307.04959,-420.88501,-213.5519,-231.619,-177.2917,-129.4561
1701,-307.04959,-420.88501,-213.5519,-231.619,-177.2917,-129.4561
1702,-275.9187,-452.4462,-211.23779,-209.8978,-190.756,-128.0392
1703,-275.9187,-452.4462,-211.23779,-209.8978,-190.756,-128.0392
1704,-275.9187,-452.4462,-211.23779,-209.8978,-190.756,-128.0392
1705,-275.9187,-452.4462,-211.23779,-209.8978,-190.756,-128.0392
1706,-266.3136,-462.7926,-209.78169,-203.0302,-195.0074,-126.7514
1707,-266.3136,-462.7926,-209.78169,-203.0302,-195.0074,-126.7514
1708,-266.3136,-462.7926,-209.78169,-203.0302,-195.0074,-126.7514
1709,-266.3136,-462.7926,-209.78169,-203.0302,-195.0074,-126.7514
1710,-255.7935,-465.2095,-208.5267,-195.1232,-195.76289,-125.3739
1711,-255.7935,-465.2095,-208.5267,-195.1232,-195.76289,-125.3739
1712,-255.7935,-465.2095,-208.5267,-195.1232,-195.76289,-125.3739
1713,-255.7935,-465.2095,-208.5267,-195.1232,-195.76289,-125.3739
1714,-239.7755,-465.0058,-207.23849,-183.06911,-195.323,-123.8753
1715,-239.7755,-465.0058,-207.23849,-183.06911,-195.323,-123.8753
1716,-239.7755,-465.0058,-207.23849,-183.06911,-195.323,-123.8753
1717,-239.7755,-465.0058,-207.23849,-183.06911,-195.323,-123.8753
1718,-221.4689,-462.83289,-205.8998,-169.2813,-193.9839,-122.2935
1719,-221.4689,-462.83289,-205.8998,-169.2813,-193.9839,-122.2935
1720,-221.4689,-462.83289,-205.8998,-169.2813,-193.9839,-122.2935
1721,-221.4689,-462.83289,-205.8998,-169.2813,-193.9839,-122.2935
1722,-204.0831,-459.34201,-204.4931,-156.1736,-192.04201,-120.6665
1723,-204.0831,-459.34201,-204.4931,-156.1736,-192.04201,-120.6665
1724,-204.0831,-459.34201,-204.4931,-156.1736,-192.04201,-120.6665
1725,-204.0831,-459.34201,-204.4931,-156.1736,-192.04201,-120.6665
1726,-190.8275,-455.18451,-203.0011,-146.15939,-189.79359,-119.032
1727,-190.8275,-455.18451,-203.0011,-146.15939,-189.79359,-119.032
1728,-190.8275,-455.18451,-203.0011,-146.15939,-189.79359,-119.032
1729,-190.8275,-455.18451,-203.0011,-146.15939,-189.79359,-119.032
1730,-184.89729,-451.00681,-201.40421,-141.6418,-187.5323,-117.427
1731,-184.89729,-451.00681,-201.40421,-141.6418,-187.5323,-117.427
1732,-184.89729,-451.00681,-201.40421,-141.6418,-187.5323,-117.427
1733,-183.2804,-445.70331,-198.9973,-140.36391,-184.6156,-115.5435
1734,-183.2804,-445.70331,-198.9973,-140.36391,-184.6156,-115.5435
1735,-183.2804,-445.70331,-198.9973,-140.36391,-184.6156,-115.5435
1736,-183.2804,-445.70331,-198.9973,-140.36391,-184.6156,-115.5435
1737,-181.8812,-438.74051,-195.576,-139.25459,-180.7643,-113.2675
1738,-181.8812,-438.74051,-195.576,-139.25459,-180.7643,-113.2675
1739,-181.8812,-438.74051,-195.576,-139.25459,-180.7643,-113.2675
1740,-181.8812,-438.74051,-195.576,-139.25459,-180.7643,-113.2675
1741,-180.7262,-431.1264,-191.6582,-138.3363,-176.5472,-110.8235
1742,-180.7262,-431.1264,-191.6582,-138.3363,-176.5472,-110.8235
1743,-180.7262,-431.1264,-191.6582,-138.3363,-176.5472,-110.8235
1744,-180.7262,-431.1264,-191.6582,-138.3363,-176.5472,-110.8235
1745,-180.7262,-431.1264,-191.6582,-138.3363,-176.5472,-110.8235
1746,-179.8419,-423.86911,-187.7617,-137.6313,-172.5332,-108.4358
1747,-179.8419,-423.86911,-187.7617,-137.6313,-172.5332,-108.4358
1748,-179.8419,-423.86911,-187.7617,-137.6313,-172.5332,-108.4358
1749,-179.8419,-423.86911,-187.7617,-137.6313,-172.5332,-108.4358
1750,-179.2547,-417.97641,-184.4044,-137.16209,-169.29089,-106.3287
1751,-179.2547,-417.97641,-184.4044,-137.16209,-169.29089,-106.3287
1752,-179.2547,-417.97641,-184.4044,-137.16209,-169.29089,-106.3287
1753,-179.2547,-417.97641,-184.4044,-137.16209,-169.29089,-106.3287
1754,-178.9911,-414.45639,-182.104,-136.951,-167.3893,-104.7266
1755,-178.9911,-414.45639,-182.104,-136.951,-167.3893,-104.7266
1756,-178.9911,-414.45639,-182.104,-136.951,-167.3893,-104.7266
1757,-178.9911,-414.45639,-182.104,-136.951,-167.3893,-104.7266
1758,-184.9666,-407.50351,-180.96159,-141.1958,-164.52139,-103.6374
1759,-184.9666,-407.50351,-180.96159,-141.1958,-164.52139,-103.6374
1760,-184.9666,-407.50351,-180.96159,-141.1958,-164.52139,-103.6374
1761,-184.9666,-407.50351,-180.96159,-141.1958,-164.52139,-103.6374
1762,-208.50549,-383.84839,-180.14011,-157.9231,-155.0652,-102.6359
1763,-208.50549,-383.84839,-180.14011,-157.9231,-155.0652,-102.6359
1764,-208.50549,-383.84839,-180.14011,-157.9231,-155.0652,-102.6359
1765,-208.50549,-383.84839,-180.14011,-157.9231,-155.0652,-102.6359
1766,-243.0013,-349.80109,-179.535,-182.4407,-141.50301,-101.7311
1767,-243.0013,-349.80109,-179.535,-182.4407,-141.50301,-101.7311
1768,-243.0013,-349.80109,-179.535,-182.4407,-141.50301,-101.7311
1769,-243.0013,-349.80109,-179.535,-182.4407,-141.50301,-101.7311
1770,-281.01041,-312.6127,-179.0883,-209.463,-126.7105,-100.9572
1771,-281.01041,-312.6127,-179.0883,-209.463,-126.7105,-100.9572
1772,-281.01041,-312.6127,-179.0883,-209.463,-126.7105,-100.9572
1773,-281.01041,-312.6127,-179.0883,-209.463,-126.7105,-100.9572
1774,-315.08899,-279.53439,-178.7422,-233.7039,-113.5634,-100.3485
1775,-315.08899,-279.53439,-178.7422,-233.7039,-113.5634,-100.3485
1776,-315.08899,-279.53439,-178.7422,-233.7039,-113.5634,-100.3485
1777,-315.08899,-279.53439,-178.7422,-233.7039,-113.5634,-100.3485
1778,-337.79349,-257.8172,-178.4386,-249.8777,-104.9373,-99.9393
1779,-337.79349,-257.8172,-178.4386,-249.8777,-104.9373,-99.9393
1780,-337.79349,-257.8172,-178.4386,-249.8777,-104.9373,-99.9393
1781,-337.79349,-257.8172,-178.4386,-249.8777,-104.9373,-99.9393
1782,-342.22,-252.6129,-178.2357,-253.1006,-102.8757,-99.8558
1783,-342.22,-252.6129,-178.2357,-253.1006,-102.8757,-99.8558
1784,-342.22,-252.6129,-178.2357,-253.1006,-102.8757,-99.8558
1785,-342.22,-252.6129,-178.2357,-253.1006,-102.8757,-99.8558
1786,-330.03922,-251.11861,-178.96001,-244.6929,-102.3011,-100.7715
1787,-330.03922,-251.11861,-178.96001,-244.6929,-102.3011,-100.7715
1788,-330.03922,-251.11861,-178.96001,-244.6929,-102.3011,-100.7715
1789,-330.03922,-251.11861,-178.96001,-244.6929,-102.3011,-100.7715
1790,-307.68661,-249.77209,-180.5197,-229.1954,-101.7925,-102.5278
1791,-307.68661,-249.77209,-180.5197,-229.1954,-101.7925,-102.5278
1792,-307.68661,-249.77209,-180.5197,-229.1954,-101.7925,-102.5278
1793,-307.68661,-249.77209,-180.5197,-229.1954,-101.7925,-102.5278
1794,-281.33789,-248.57539,-182.5885,-210.9249,-101.3407,-104.7706
1795,-281.33789,-248.57539,-182.5885,-210.9249,-101.3407,-104.7706
1796,-281.33789,-248.57539,-182.5885,-210.9249,-101.3407,-104.7706
1797,-281.33789,-248.57539,-182.5885,-210.9249,-101.3407,-104.7706
1798,-257.16849,-247.5305,-184.84019,-194.1983,-100.9367,-107.1459
1799,-257.16849,-247.5305,-184.84019,-194.1983,-100.9367,-107.1459
1800,-257.16849,-247.5305,-184.84019,-194.1983,-100.9367,-107.1459
1801,-257.16849,-247.5305,-184.84019,-194.1983,-100.9367,-107.1459
1802,-241.35429,-246.6395,-186.94839,-183.3324,-100.5715,-109.2997
1803,-241.35429,-246.6395,-186.94839,-183.3324,-100.5715,-109.2997
1804,-241.35429,-246.6395,-186.94839,-183.3324,-100.5715,-109.2997
1805,-241.35429,-246.6395,-186.94839,-183.3324,-100.5715,-109.2997
1806,-240.0717,-245.8887,-188.6106,-182.6497,-100.2295,-110.8908
1807,-240.0717,-245.8887,-188.6106,-182.6497,-100.2295,-110.8908
1808,-240.0717,-245.8887,-188.6106,-182.6497,-100.2295,-110.8908
1809,-256.95651,-243.7831,-191.8656,-195.15109,-99.2919,-112.9087
1810,-256.95651,-243.7831,-191.8656,-195.15109,-99.2919,-112.9087
1811,-256.95651,-243.7831,-191.8656,-195.15109,-99.2919,-112.9087
1812,-256.95651,-243.7831,-191.8656,-195.15109,-99.2919,-112.9087
1813,-286.9906,-239.9133,-197.3726,-217.42101,-97.6036,-115.8076
1814,-286.9906,-239.9133,-197.3726,-217.42101,-97.6036,-115.8076
1815,-286.9906,-239.9133,-197.3726,-217.42101,-97.6036,-115.8076
1816,-286.9906,-239.9133,-197.3726,-217.42101,-97.6036,-115.8076
1817,-323.34909,-235.0992,-203.9716,-244.3907,-95.5192,-119.1003
1818,-323.34909,-235.0992,-203.9716,-244.3907,-95.5192,-119.1003
1819,-323.34909,-235.0992,-203.9716,-244.3907,-95.5192,-119.1003
1820,-323.34909,-235.0992,-203.9716,-244.3907,-95.5192,-119.1003
1821,-359.2074,-230.161,-210.5027,-270.99179,-93.393,-122.2997
1822,-359.2074,-230.161,-210.5027,-270.99179,-93.393,-122.2997
1823,-359.2074,-230.161,-210.5027,-270.99179,-93.393,-122.2997
1824,-359.2074,-230.161,-210.5027,-270.99179,-93.393,-122.2997
1825,-359.2074,-230.161,-210.5027,-270.99179,-93.393,-122.2997
1826,-387.7406,-225.9189,-215.8058,-292.1554,-91.5794,-124.9189
1827,-387.7406,-225.9189,-215.8058,-292.1554,-91.5794,-124.9189
1828,-387.7406,-225.9189,-215.8058,-292.1554,-91.5794,-124.9189
1829,-387.7406,-225.9189,-215.8058,-292.1554,-91.5794,-124.9189
1830,-402.1239,-223.19299,-218.7209,-302.81311,-90.4329,-126.4707
1831,-402.1239,-223.19299,-218.7209,-302.81311,-90.4329,-126.4707
1832,-402.1239,-223.19299,-218.7209,-302.81311,-90.4329,-126.4707
1833,-402.1239,-223.19299,-218.7209,-302.81311,-90.4329,-126.4707
1834,-395.98581,-221.63091,-219.0433,-298.27951,-89.8409,-126.8845
1835,-395.98581,-221.63091,-219.0433,-298.27951,-89.8409,-126.8845
1836,-395.98581,-221.63091,-219.0433,-298.27951,-89.8409,-126.8845
1837,-395.98581,-221.63091,-219.0433,-298.27951,-89.8409,-126.8845
1838,-371.12891,-219.2854,-218.4166,-279.96671,-89.025,-126.8798
1839,-371.12891,-219.2854,-218.4166,-279.96671,-89.025,-126.8798
1840,-371.12891,-219.2854,-218.4166,-279.96671,-89.025,-126.8798
1841,-371.12891,-219.2854,-218.4166,-279.96671,-89.025,-126.8798
1842,-335.00339,-216.408,-217.16541,-253.3622,-88.0552,-126.5872
1843,-335.00339,-216.408,-217.16541,-253.3622,-88.0552,-126.5872
1844,-335.00339,-216.408,-217.16541,-253.3622,-88.0552,-126.5872
1845,-335.00339,-216.408,-217.16541,-253.3622,-88.0552,-126.5872
1846,-295.13361,-213.33009,-215.5571,-224.0043,-87.0328,-126.1118
1847,-295.13361,-213.33009,-215.5571,-224.0043,-87.0328,-126.1118
1848,-295.13361,-213.33009,-215.5571,-224.0043,-87.0328,-126.1118
1849,-295.13361,-213.33009,-215.5571,-224.0043,-87.0328,-126.1118
1850,-259.0434,-210.3829,-213.8591,-197.4317,-86.059,-125.5591
1851,-259.0434,-210.3829,-213.8591,-197.4317,-86.059,-125.5591
1852,-259.0434,-210.3829,-213.8591,-197.4317,-86.059,-125.5591
1853,-259.0434,-210.3829,-213.8591,-197.4317,-86.059,-125.5591
1854,-234.257,-207.89771,-212.3387,-179.18291,-85.2352,-125.0341
1855,-234.257,-207.89771,-212.3387,-179.18291,-85.2352,-125.0341
1856,-234.257,-207.89771,-212.3387,-179.18291,-85.2352,-125.0341
1857,-234.257,-207.89771,-212.3387,-179.18291,-85.2352,-125.0341
1858,-225.4859,-206.10271,-211.09891,-172.72791,-84.6324,-124.548
1859,-225.4859,-206.10271,-211.09891,-172.72791,-84.6324,-124.548
1860,-225.4859,-206.10271,-211.09891,-172.72791,-84.6324,-124.548
1861,-225.4859,-206.10271,-211.09891,-172.72791,-84.6324,-124.548
1862,-218.9736,-204.539,-209.3495,-167.9505,-84.1175,-123.6299
1863,-218.9736,-204.539,-209.3495,-167.9505,-84.1175,-123.6299
1864,-218.9736,-204.539,-209.3495,-167.9505,-84.1175,-123.6299
1865,-218.9736,-204.539,-209.3495,-167.9505,-84.1175,-123.6299
1866,-212.19659,-203.1474,-207.2596,-162.9886,-83.6705,-122.4094
1867,-212.19659,-203.1474,-207.2596,-162.9886,-83.6705,-122.4094
1868,-212.19659,-203.1474,-207.2596,-162.9886,-83.6705,-122.4094
1869,-212.19659,-203.1474,-207.2596,-162.9886,-83.6705,-122.4094
1870,-205.7856,-201.9837,-205.2063,-158.2995,-83.3046,-121.1392
1871,-205.7856,-201.9837,-205.2063,-158.2995,-83.3046,-121.1392
1872,-205.7856,-201.9837,-205.2063,-158.2995,-83.3046,-121.1392
1873,-205.7856,-201.9837,-205.2063,-158.2995,-83.3046,-121.1392
1874,-200.3709,-201.10361,-203.56641,-154.3403,-83.0328,-120.0718
1875,-200.3709,-201.10361,-203.56641,-154.3403,-83.0328,-120.0718
1876,-200.3709,-201.10361,-203.56641,-154.3403,-83.0328,-120.0718
1877,-200.3709,-201.10361,-203.56641,-154.3403,-83.0328,-120.0718
1878,-196.5833,-200.5629,-202.7171,-151.5681,-82.8685,-119.4601
1879,-196.5833,-200.5629,-202.7171,-151.5681,-82.8685,-119.4601
1880,-196.5833,-200.5629,-202.7171,-151.5681,-82.8685,-119.4601
1881,-196.5833,-200.5629,-202.7171,-151.5681,-82.8685,-119.4601
1882,-195.0215,-200.4035,-203.0529,-150.41721,-82.8193,-119.5603
1883,-195.0215,-200.4035,-203.0529,-150.41721,-82.8193,-119.5603
1884,-195.0215,-200.4035,-203.0529,-150.41721,-82.8193,-119.5603
1885,-195.0215,-200.4035,-203.0529,-150.41721,-82.8193,-119.5603
1886,-194.5583,-200.0146,-205.5443,-150.06889,-82.64,-120.6682
1887,-194.5583,-200.0146,-205.5443,-150.06889,-82.64,-120.6682
1888,-194.5583,-200.0146,-205.5443,-150.06889,-82.64,-120.6682
1889,-194.5583,-200.0146,-205.5443,-150.06889,-82.64,-120.6682
1890,-194.3289,-199.18781,-209.9024,-149.8941,-82.2584,-122.567
1891,-194.3289,-199.18781,-209.9024,-149.8941,-82.2584,-122.567
1892,-194.3289,-199.18781,-209.9024,-149.8941,-82.2584,-122.567
1893,-194.3289,-199.18781,-209.9024,-149.8941,-82.2584,-122.567
1894,-194.2887,-198.123,-215.1851,-149.8588,-81.7666,-124.8569
1895,-194.2887,-198.123,-215.1851,-149.8588,-81.7666,-124.8569
1896,-194.2887,-198.123,-215.1851,-149.8588,-81.7666,-124.8569
1897,-194.2887,-198.123,-215.1851,-149.8588,-81.7666,-124.8569
1898,-194.3933,-197.0202,-220.45,-149.9292,-81.2563,-127.1381
1899,-194.3933,-197.0202,-220.45,-149.9292,-81.2563,-127.1381
1900,-194.3933,-197.0202,-220.45,-149.9292,-81.2563,-127.1381
1901,-194.3933,-197.0202,-220.45,-149.9292,-81.2563,-127.1381
1902,-194.5983,-196.07919,-224.7549,-150.0713,-80.8195,-129.0108
1903,-194.5983,-196.07919,-224.7549,-150.0713,-80.8195,-129.0108
1904,-194.5983,-196.07919,-224.7549,-150.0713,-80.8195,-129.0108
1905,-194.5983,-196.07919,-224.7549,-150.0713,-80.8195,-129.0108
1906,-194.85921,-195.5002,-227.1573,-150.25121,-80.5481,-130.0751
1907,-194.85921,-195.5002,-227.1573,-150.25121,-80.5481,-130.0751
1908,-194.85921,-195.5002,-227.1573,-150.25121,-80.5481,-130.0751
1909,-194.85921,-195.5002,-227.1573,-150.25121,-80.5481,-130.0751
1910,-195.4471,-195.6723,-227.3976,-150.66949,-80.5875,-130.02229
1911,-195.4471,-195.6723,-227.3976,-150.66949,-80.5875,-130.02229
1912,-195.4471,-195.6723,-227.3976,-150.66949,-80.5875,-130.02229
1913,-195.4471,-195.6723,-227.3976,-150.66949,-80.5875,-130.02229
1914,-196.70979,-196.832,-226.4792,-151.5851,-81.0035,-129.00909
1915,-196.70979,-196.832,-226.4792,-151.5851,-81.0035,-129.00909
1916,-196.70979,-196.832,-226.4792,-151.5851,-81.0035,-129.00909
1917,-196.70979,-196.832,-226.4792,-151.5851,-81.0035,-129.00909
1918,-198.31351,-198.65581,-224.7645,-152.7506,-81.6753,-127.3335
1919,-198.31351,-198.65581,-224.7645,-152.7506,-81.6753,-127.3335
1920,-198.31351,-198.65581,-224.7645,-152.7506,-81.6753,-127.3335
1921,-198.31351,-198.65581,-224.7645,-152.7506,-81.6753,-127.3335
1922,-199.9119,-200.8112,-222.5972,-153.9095,-82.4797,-125.2931
1923,-199.9119,-200.8112,-222.5972,-153.9095,-82.4797,-125.2931
1924,-199.9119,-200.8112,-222.5972,-153.9095,-82.4797,-125.2931
1925,-199.9119,-200.8112,-222.5972,-153.9095,-82.4797,-125.2931
1926,-201.15871,-202.9657,-220.32111,-154.8053,-83.2932,-123.1856
1927,-201.15871,-202.9657,-220.32111,-154.8053,-83.2932,-123.1856
1928,-201.15871,-202.9657,-220.32111,-154.8053,-83.2932,-123.1856
1929,-201.15871,-202.9657,-220.32111,-154.8053,-83.2932,-123.1856
1930,-201.7076,-204.7869,-218.2798,-155.1814,-83.9925,-121.3087
1931,-201.7076,-204.7869,-218.2798,-155.1814,-83.9925,-121.3087
1932,-201.7076,-204.7869,-218.2798,-155.1814,-83.9925,-121.3087
1933,-201.7076,-204.7869,-218.2798,-155.1814,-83.9925,-121.3087
1934,-200.9579,-206.3961,-216.5864,-154.5728,-84.6146,-119.781
1935,-200.9579,-206.3961,-216.5864,-154.5728,-84.6146,-119.781
1936,-200.9579,-206.3961,-216.5864,-154.5728,-84.6146,-119.781
1937,-200.9579,-206.3961,-216.5864,-154.5728,-84.6146,-119.781
1938,-197.72749,-209.75301,-214.3302,-152.01601,-85.8493,-117.9115
1939,-197.72749,-209.75301,-214.3302,-152.01601,-85.8493,-117.9115
1940,-197.72749,-209.75301,-214.3302,-152.01601,-85.8493,-117.9115
1941,-197.72749,-209.75301,-214.3302,-152.01601,-85.8493,-117.9115
1942,-192.8036,-214.4883,-211.6515,-148.1279,-87.5687,-115.8008
1943,-192.8036,-214.4883,-211.6515,-148.1279,-87.5687,-115.8008
1944,-192.8036,-214.4883,-211.6515,-148.1279,-87.5687,-115.8008
1945,-192.8036,-214.4883,-211.6515,-148.1279,-87.5687,-115.8008
1946,-187.23151,-219.8497,-208.8764,-143.73489,-89.5095,-113.6923
1947,-187.23151,-219.8497,-208.8764,-143.73489,-89.5095,-113.6923
1948,-187.23151,-219.8497,-208.8764,-143.73489,-89.5095,-113.6923
1949,-187.23151,-219.8497,-208.8764,-143.73489,-89.5095,-113.6923
1950,-182.0565,-225.0847,-206.33141,-139.6631,-91.4086,-111.8296
1951,-182.0565,-225.0847,-206.33141,-139.6631,-91.4086,-111.8296
1952,-182.0565,-225.0847,-206.33141,-139.6631,-91.4086,-111.8296
1953,-182.0565,-225.0847,-206.33141,-139.6631,-91.4086,-111.8296
1954,-178.3239,-229.4408,-204.3427,-136.73891,-93.0029,-110.456
1955,-178.3239,-229.4408,-204.3427,-136.73891,-93.0029,-110.456
1956,-178.3239,-229.4408,-204.3427,-136.73891,-93.0029,-110.456
1957,-178.3239,-229.4408,-204.3427,-136.73891,-93.0029,-110.456
1958,-177.045,-232.21851,-203.18179,-135.7592,-94.0484,-109.7906
1959,-177.045,-232.21851,-203.18179,-135.7592,-94.0484,-109.7906
1960,-177.045,-232.21851,-203.18179,-135.7592,-94.0484,-109.7906
1961,-177.045,-232.21851,-203.18179,-135.7592,-94.0484,-109.7906
1962,-177.84219,-234.435,-201.55119,-136.3595,-94.9233,-109.2917
1963,-177.84219,-234.435,-201.55119,-136.3595,-94.9233,-109.2917
1964,-177.84219,-234.435,-201.55119,-136.3595,-94.9233,-109.2917
1965,-177.84219,-234.435,-201.55119,-136.3595,-94.9233,-109.2917
1966,-179.81329,-236.75191,-199.09219,-137.8224,-95.8622,-108.6873
1967,-179.81329,-236.75191,-199.09219,-137.8224,-95.8622,-108.6873
1968,-179.81329,-236.75191,-199.09219,-137.8224,-95.8622,-108.6873
1969,-179.81329,-236.75191,-199.09219,-137.8224,-95.8622,-108.6873
1970,-182.3642,-239.166,-196.2263,-139.7124,-96.8546,-108.0308
1971,-182.3642,-239.166,-196.2263,-139.7124,-96.8546,-108.0308
1972,-182.3642,-239.166,-196.2263,-139.7124,-96.8546,-108.0308
1973,-182.3642,-239.166,-196.2263,-139.7124,-96.8546,-108.0308
1974,-184.9008,-241.6741,-193.37531,-141.5939,-97.8905,-107.376
1975,-184.9008,-241.6741,-193.37531,-141.5939,-97.8905,-107.376
1976,-184.9008,-241.6741,-193.37531,-141.5939,-97.8905,-107.376
1977,-184.9008,-241.6741,-193.37531,-141.5939,-97.8905,-107.376
1978,-186.8289,-244.27319,-190.9608,-143.03149,-98.9594,-106.7765
1979,-186.8289,-244.27319,-190.9608,-143.03149,-98.9594,-106.7765
1980,-186.8289,-244.27319,-190.9608,-143.03149,-98.9594,-106.7765
1981,-186.8289,-244.27319,-190.9608,-143.03149,-98.9594,-106.7765
1982,-187.5544,-246.9601,-189.4045,-143.5896,-100.0512,-106.2859
1983,-187.5544,-246.9601,-189.4045,-143.5896,-100.0512,-106.2859
1984,-187.5544,-246.9601,-189.4045,-143.5896,-100.0512,-106.2859
1985,-187.5544,-246.9601,-189.4045,-143.5896,-100.0512,-106.2859
1986,-187.2303,-250.22189,-188.0304,-143.4138,-101.3451,-105.4843
1987,-187.2303,-250.22189,-188.0304,-143.4138,-101.3451,-105.4843
1988,-187.2303,-250.22189,-188.0304,-143.4138,-101.3451,-105.4843
1989,-187.2303,-250.22189,-188.0304,-143.4138,-101.3451,-105.4843
1990,-186.7988,-254.4388,-185.67731,-143.2316,-102.9899,-103.9128
1991,-186.7988,-254.4388,-185.67731,-143.2316,-102.9899,-103.9128
1992,-186.7988,-254.4388,-185.67731,-143.2316,-102.9899,-103.9128
1993,-186.7988,-254.4388,-185.67731,-143.2316,-102.9899,-103.9128
1994,-186.38879,-259.04071,-182.8287,-143.11659,-104.7742,-101.9354
1995,-186.38879,-259.04071,-182.8287,-143.11659,-104.7742,-101.9354
1996,-186.38879,-259.04071,-182.8287,-143.11659,-104.7742,-101.9354
1997,-186.38879,-259.04071,-182.8287,-143.11659,-104.7742,-101.9354
1998,-186.12041,-263.4494,-179.98331,-143.1353,-106.4834,-99.9239
1999,-186.12041,-263.4494,-179.98331,-143.1353,-106.4834,-99.9239
2000,-186.12041,-263.4494,-179.98331,-143.1353,-106.4834,-99.9239
2001,-186.12041,-263.4494,-179.98331,-143.1353,-106.4834,-99.9239
2002,-186.1138,-267.08661,-177.64011,-143.3542,-107.9028,-98.2494
2003,-186.1138,-267.08661,-177.64011,-143.3542,-107.9028,-98.2494
2004,-186.1138,-267.08661,-177.64011,-143.3542,-107.9028,-98.2494
2005,-186.1138,-267.08661,-177.64011,-143.3542,-107.9028,-98.2494
2006,-186.4888,-269.3743,-176.2977,-143.8398,-108.8179,-97.2836
2007,-186.4888,-269.3743,-176.2977,-143.8398,-108.8179,-97.2836
2008,-186.4888,-269.3743,-176.2977,-143.8398,-108.8179,-97.2836
2009,-186.4888,-269.3743,-176.2977,-143.8398,-108.8179,-97.2836
2010,-187.2384,-269.48831,-176.44569,-144.589,-108.9258,-97.3507
2011,-187.2384,-269.48831,-176.44569,-144.589,-108.9258,-97.3507
