,T_ALLT4_Pa_ref  ,T_ALLT4_Pb_ref  ,T_ALLT4_Pc_ref  ,T_ALLT4_Qa_ref  ,T_ALLT4_Qb_ref  ,T_ALLT4_Qc_ref  
1903,-272.69479,-272.1376,-260.56329,-121.3632,-139.9626,-212.7972
1904,-272.69479,-272.1376,-260.56329,-121.3632,-139.9626,-212.7972
1905,-272.69479,-272.1376,-260.56329,-121.3632,-139.9626,-212.7972
1906,-271.47821,-272.24799,-263.495,-120.7694,-139.71651,-215.4084
1907,-271.47821,-272.24799,-263.495,-120.7694,-139.71651,-215.4084
1908,-271.47821,-272.24799,-263.495,-120.7694,-139.71651,-215.4084
1909,-271.47821,-272.24799,-263.495,-120.7694,-139.71651,-215.4084
1910,-270.29169,-272.7728,-262.14551,-120.1924,-139.7431,-214.1423
1911,-270.29169,-272.7728,-262.14551,-120.1924,-139.7431,-214.1423
1912,-270.29169,-272.7728,-262.14551,-120.1924,-139.7431,-214.1423
1913,-270.29169,-272.7728,-262.14551,-120.1924,-139.7431,-214.1423
1914,-268.98581,-273.50562,-257.9397,-119.5587,-139.8723,-210.1902
1915,-268.98581,-273.50562,-257.9397,-119.5587,-139.8723,-210.1902
1916,-268.98581,-273.50562,-257.9397,-119.5587,-139.8723,-210.1902
1917,-268.98581,-273.50562,-257.9397,-119.5587,-139.8723,-210.1902
1918,-267.62299,-274.3074,-252.0712,-118.899,-140.04829,-204.66901
1919,-267.62299,-274.3074,-252.0712,-118.899,-140.04829,-204.66901
1920,-267.62299,-274.3074,-252.0712,-118.899,-140.04829,-204.66901
1921,-267.62299,-274.3074,-252.0712,-118.899,-140.04829,-204.66901
1922,-266.27011,-275.04221,-245.7168,-118.2458,-140.2189,-198.68269
1923,-266.27011,-275.04221,-245.7168,-118.2458,-140.2189,-198.68269
1924,-266.27011,-275.04221,-245.7168,-118.2458,-140.2189,-198.68269
1925,-266.27011,-275.04221,-245.7168,-118.2458,-140.2189,-198.68269
1926,-264.9939,-275.57379,-240.0531,-117.6321,-140.3316,-193.3356
1927,-264.9939,-275.57379,-240.0531,-117.6321,-140.3316,-193.3356
1928,-264.9939,-275.57379,-240.0531,-117.6321,-140.3316,-193.3356
1929,-264.9939,-275.57379,-240.0531,-117.6321,-140.3316,-193.3356
1930,-263.86111,-275.76639,-236.25681,-117.0906,-140.334,-189.7317
1931,-263.86111,-275.76639,-236.25681,-117.0906,-140.334,-189.7317
1932,-263.86111,-275.76639,-236.25681,-117.0906,-140.334,-189.7317
1933,-263.86111,-275.76639,-236.25681,-117.0906,-140.334,-189.7317
1934,-262.5062,-275.6337,-235.26891,-116.4611,-140.2477,-188.66901
1935,-262.5062,-275.6337,-235.26891,-116.4611,-140.2477,-188.66901
1936,-262.5062,-275.6337,-235.26891,-116.4611,-140.2477,-188.66901
1937,-262.5062,-275.6337,-235.26891,-116.4611,-140.2477,-188.66901
1938,-259.00949,-275.8259,-236.2713,-114.8879,-140.39529,-189.0025
1939,-259.00949,-275.8259,-236.2713,-114.8879,-140.39529,-189.0025
1940,-259.00949,-275.8259,-236.2713,-114.8879,-140.39529,-189.0025
1941,-259.00949,-275.8259,-236.2713,-114.8879,-140.39529,-189.0025
1942,-253.964,-276.26529,-238.468,-112.6325,-140.7204,-190.1165
1943,-253.964,-276.26529,-238.468,-112.6325,-140.7204,-190.1165
1944,-253.964,-276.26529,-238.468,-112.6325,-140.7204,-190.1165
1945,-253.964,-276.26529,-238.468,-112.6325,-140.7204,-190.1165
1946,-248.34689,-276.75031,-241.18449,-110.1278,-141.1042,-191.5863
1947,-248.34689,-276.75031,-241.18449,-110.1278,-141.1042,-191.5863
1948,-248.34689,-276.75031,-241.18449,-110.1278,-141.1042,-191.5863
1949,-248.34689,-276.75031,-241.18449,-110.1278,-141.1042,-191.5863
1950,-243.1353,-277.0795,-243.7466,-107.8066,-141.4279,-192.98711
1951,-243.1353,-277.0795,-243.7466,-107.8066,-141.4279,-192.98711
1952,-243.1353,-277.0795,-243.7466,-107.8066,-141.4279,-192.98711
1953,-243.1353,-277.0795,-243.7466,-107.8066,-141.4279,-192.98711
1954,-239.30659,-277.05121,-245.4798,-106.1018,-141.5728,-193.8941
1955,-239.30659,-277.05121,-245.4798,-106.1018,-141.5728,-193.8941
1956,-239.30659,-277.05121,-245.4798,-106.1018,-141.5728,-193.8941
1957,-239.30659,-277.05121,-245.4798,-106.1018,-141.5728,-193.8941
1958,-237.79539,-276.47501,-245.72301,-105.4224,-141.4274,-193.88609
1959,-237.79539,-276.47501,-245.72301,-105.4224,-141.4274,-193.88609
1960,-237.79539,-276.47501,-245.72301,-105.4224,-141.4274,-193.88609
1961,-237.79539,-276.47501,-245.72301,-105.4224,-141.4274,-193.88609
1962,-237.9415,-275.5582,-244.48759,-105.3419,-141.13631,-192.84641
1963,-237.9415,-275.5582,-244.48759,-105.3419,-141.13631,-192.84641
1964,-237.9415,-275.5582,-244.48759,-105.3419,-141.13631,-192.84641
1965,-237.9415,-275.5582,-244.48759,-105.3419,-141.13631,-192.84641
1966,-238.81599,-274.5563,-242.35181,-105.4427,-140.8302,-191.1376
1967,-238.81599,-274.5563,-242.35181,-105.4427,-140.8302,-191.1376
1968,-238.81599,-274.5563,-242.35181,-105.4427,-140.8302,-191.1376
1969,-238.81599,-274.5563,-242.35181,-105.4427,-140.8302,-191.1376
1970,-239.93761,-273.60681,-239.8327,-105.5843,-140.55231,-189.1575
1971,-239.93761,-273.60681,-239.8327,-105.5843,-140.55231,-189.1575
1972,-239.93761,-273.60681,-239.8327,-105.5843,-140.55231,-189.1575
1973,-239.93761,-273.60681,-239.8327,-105.5843,-140.55231,-189.1575
1974,-240.825,-272.84769,-237.44769,-105.6258,-140.3455,-187.3037
1975,-240.825,-272.84769,-237.44769,-105.6258,-140.3455,-187.3037
1976,-240.825,-272.84769,-237.44769,-105.6258,-140.3455,-187.3037
1977,-240.825,-272.84769,-237.44769,-105.6258,-140.3455,-187.3037
1978,-240.9969,-272.41669,-235.7139,-105.4265,-140.2531,-185.97411
1979,-240.9969,-272.41669,-235.7139,-105.4265,-140.2531,-185.97411
1980,-240.9969,-272.41669,-235.7139,-105.4265,-140.2531,-185.97411
1981,-240.9969,-272.41669,-235.7139,-105.4265,-140.2531,-185.97411
1982,-239.972,-272.45169,-235.1488,-104.8459,-140.3179,-185.56641
1983,-239.972,-272.45169,-235.1488,-104.8459,-140.3179,-185.56641
1984,-239.972,-272.45169,-235.1488,-104.8459,-140.3179,-185.56641
1985,-239.972,-272.45169,-235.1488,-104.8459,-140.3179,-185.56641
1986,-237.8353,-272.7067,-236.00349,-103.9435,-140.3895,-186.2213
1987,-237.8353,-272.7067,-236.00349,-103.9435,-140.3895,-186.2213
1988,-237.8353,-272.7067,-236.00349,-103.9435,-140.3895,-186.2213
1989,-237.8353,-272.7067,-236.00349,-103.9435,-140.3895,-186.2213
1990,-235.4019,-272.7178,-237.8345,-103.0117,-140.2473,-187.54269
1991,-235.4019,-272.7178,-237.8345,-103.0117,-140.2473,-187.54269
1992,-235.4019,-272.7178,-237.8345,-103.0117,-140.2473,-187.54269
1993,-235.4019,-272.7178,-237.8345,-103.0117,-140.2473,-187.54269
1994,-232.9585,-272.56329,-240.2117,-102.1391,-139.9718,-189.2375
1995,-232.9585,-272.56329,-240.2117,-102.1391,-139.9718,-189.2375
1996,-232.9585,-272.56329,-240.2117,-102.1391,-139.9718,-189.2375
1997,-232.9585,-272.56329,-240.2117,-102.1391,-139.9718,-189.2375
1998,-230.78529,-272.3269,-242.7065,-101.4119,-139.6459,-191.0148
1999,-230.78529,-272.3269,-242.7065,-101.4119,-139.6459,-191.0148
2000,-230.78529,-272.3269,-242.7065,-101.4119,-139.6459,-191.0148
2001,-230.78529,-272.3269,-242.7065,-101.4119,-139.6459,-191.0148
2002,-229.1626,-272.09229,-244.89079,-100.9163,-139.35291,-192.5835
2003,-229.1626,-272.09229,-244.89079,-100.9163,-139.35291,-192.5835
2004,-229.1626,-272.09229,-244.89079,-100.9163,-139.35291,-192.5835
2005,-229.1626,-272.09229,-244.89079,-100.9163,-139.35291,-192.5835
2006,-228.3708,-271.94312,-246.33611,-100.7384,-139.17599,-193.6526
2007,-228.3708,-271.94312,-246.33611,-100.7384,-139.17599,-193.6526
2008,-228.3708,-271.94312,-246.33611,-100.7384,-139.17599,-193.6526
2009,-228.3708,-271.94312,-246.33611,-100.7384,-139.17599,-193.6526
2010,-228.79939,-271.819,-246.6727,-101.0257,-139.1281,-193.9184
