,T_ALLT2_Pa_ref  ,T_ALLT2_Pb_ref  ,T_ALLT2_Pc_ref  ,T_ALLT2_Qa_ref  ,T_ALLT2_Qb_ref  ,T_ALLT2_Qc_ref  
1816,-238.3692,-350.70541,-245.5321,-125.7357,-181.28819,-185.7941
1817,-243.0094,-400.7746,-236.98331,-129.058,-203.1638,-177.95039
1818,-243.0094,-400.7746,-236.98331,-129.058,-203.1638,-177.95039
1819,-243.0094,-400.7746,-236.98331,-129.058,-203.1638,-177.95039
1820,-243.0094,-400.7746,-236.98331,-129.058,-203.1638,-177.95039
1821,-247.72141,-449.8421,-228.161,-132.38229,-224.57739,-169.86501
1822,-247.72141,-449.8421,-228.161,-132.38229,-224.57739,-169.86501
1823,-247.72141,-449.8421,-228.161,-132.38229,-224.57739,-169.86501
1824,-247.72141,-449.8421,-228.161,-132.38229,-224.57739,-169.86501
1825,-247.72141,-449.8421,-228.161,-132.38229,-224.57739,-169.86501
1826,-251.63631,-488.61349,-220.6839,-135.0954,-241.48621,-163.0643
1827,-251.63631,-488.61349,-220.6839,-135.0954,-241.48621,-163.0643
1828,-251.63631,-488.61349,-220.6839,-135.0954,-241.48621,-163.0643
1829,-251.63631,-488.61349,-220.6839,-135.0954,-241.48621,-163.0643
1830,-253.8849,-507.7941,-216.1709,-136.584,-249.8476,-159.0744
1831,-253.8849,-507.7941,-216.1709,-136.584,-249.8476,-159.0744
1832,-253.8849,-507.7941,-216.1709,-136.584,-249.8476,-159.0744
1833,-253.8849,-507.7941,-216.1709,-136.584,-249.8476,-159.0744
1834,-253.6631,-498.28531,-214.59219,-136.24899,-245.7802,-157.89819
1835,-253.6631,-498.28531,-214.59219,-136.24899,-245.7802,-157.89819
1836,-253.6631,-498.28531,-214.59219,-136.24899,-245.7802,-157.89819
1837,-253.6631,-498.28531,-214.59219,-136.24899,-245.7802,-157.89819
1838,-251.20081,-461.9472,-213.217,-134.2137,-230.2155,-156.9977
1839,-251.20081,-461.9472,-213.217,-134.2137,-230.2155,-156.9977
1840,-251.20081,-461.9472,-213.217,-134.2137,-230.2155,-156.9977
1841,-251.20081,-461.9472,-213.217,-134.2137,-230.2155,-156.9977
1842,-247.4198,-409.46689,-212.0116,-131.1795,-207.73331,-156.28889
1843,-247.4198,-409.46689,-212.0116,-131.1795,-207.73331,-156.28889
1844,-247.4198,-409.46689,-212.0116,-131.1795,-207.73331,-156.28889
1845,-247.4198,-409.46689,-212.0116,-131.1795,-207.73331,-156.28889
1846,-243.2505,-351.6658,-211.0482,-127.857,-182.96561,-155.78481
1847,-243.2505,-351.6658,-211.0482,-127.857,-182.96561,-155.78481
1848,-243.2505,-351.6658,-211.0482,-127.857,-182.96561,-155.78481
1849,-243.2505,-351.6658,-211.0482,-127.857,-182.96561,-155.78481
1850,-239.6236,-299.3656,-210.3987,-124.9564,-160.54449,-155.4986
1851,-239.6236,-299.3656,-210.3987,-124.9564,-160.54449,-155.4986
1852,-239.6236,-299.3656,-210.3987,-124.9564,-160.54449,-155.4986
1853,-239.6236,-299.3656,-210.3987,-124.9564,-160.54449,-155.4986
1854,-237.4695,-263.38791,-210.1355,-123.188,-145.1022,-155.4435
1855,-237.4695,-263.38791,-210.1355,-123.188,-145.1022,-155.4435
1856,-237.4695,-263.38791,-210.1355,-123.188,-145.1022,-155.4435
1857,-237.4695,-263.38791,-210.1355,-123.188,-145.1022,-155.4435
1858,-237.5154,-250.8338,-210.4641,-123.0734,-139.6922,-155.6958
1859,-237.5154,-250.8338,-210.4641,-123.0734,-139.6922,-155.6958
1860,-237.5154,-250.8338,-210.4641,-123.0734,-139.6922,-155.6958
1861,-237.5154,-250.8338,-210.4641,-123.0734,-139.6922,-155.6958
1862,-238.9052,-243.7523,-212.1554,-123.7646,-136.7104,-156.5985
1863,-238.9052,-243.7523,-212.1554,-123.7646,-136.7104,-156.5985
1864,-238.9052,-243.7523,-212.1554,-123.7646,-136.7104,-156.5985
1865,-238.9052,-243.7523,-212.1554,-123.7646,-136.7104,-156.5985
1866,-241.1884,-238.0334,-214.9352,-124.9561,-134.38029,-158.0002
1867,-241.1884,-238.0334,-214.9352,-124.9561,-134.38029,-158.0002
1868,-241.1884,-238.0334,-214.9352,-124.9561,-134.38029,-158.0002
1869,-241.1884,-238.0334,-214.9352,-124.9561,-134.38029,-158.0002
1870,-244.11099,-233.66,-218.3394,-126.5376,-132.65871,-159.66
1871,-244.11099,-233.66,-218.3394,-126.5376,-132.65871,-159.66
1872,-244.11099,-233.66,-218.3394,-126.5376,-132.65871,-159.66
1873,-244.11099,-233.66,-218.3394,-126.5376,-132.65871,-159.66
1874,-247.4189,-230.6151,-221.9043,-128.3989,-131.5024,-161.33659
1875,-247.4189,-230.6151,-221.9043,-128.3989,-131.5024,-161.33659
1876,-247.4189,-230.6151,-221.9043,-128.3989,-131.5024,-161.33659
1877,-247.4189,-230.6151,-221.9043,-128.3989,-131.5024,-161.33659
1878,-250.858,-228.88139,-225.1658,-130.4297,-130.8681,-162.7892
1879,-250.858,-228.88139,-225.1658,-130.4297,-130.8681,-162.7892
1880,-250.858,-228.88139,-225.1658,-130.4297,-130.8681,-162.7892
1881,-250.858,-228.88139,-225.1658,-130.4297,-130.8681,-162.7892
1882,-254.21449,-228.423,-227.6398,-132.5489,-130.70419,-163.75121
1883,-254.21449,-228.423,-227.6398,-132.5489,-130.70419,-163.75121
1884,-254.21449,-228.423,-227.6398,-132.5489,-130.70419,-163.75121
1885,-254.21449,-228.423,-227.6398,-132.5489,-130.70419,-163.75121
1886,-259.10141,-228.2804,-228.1218,-135.9613,-130.57269,-162.93671
1887,-259.10141,-228.2804,-228.1218,-135.9613,-130.57269,-162.93671
1888,-259.10141,-228.2804,-228.1218,-135.9613,-130.57269,-162.93671
1889,-259.10141,-228.2804,-228.1218,-135.9613,-130.57269,-162.93671
1890,-265.69751,-227.97569,-226.7213,-140.74609,-130.28439,-160.32581
1891,-265.69751,-227.97569,-226.7213,-140.74609,-130.28439,-160.32581
1892,-265.69751,-227.97569,-226.7213,-140.74609,-130.28439,-160.32581
1893,-272.9389,-227.97569,-226.7213,-140.74609,-130.28439,-160.32581
1894,-272.9389,-227.5798,-224.2803,-146.07021,-129.8961,-156.7429
1895,-272.9389,-227.5798,-224.2803,-146.07021,-129.8961,-156.7429
1896,-272.9389,-227.5798,-224.2803,-146.07021,-129.8961,-156.7429
1897,-272.9389,-227.5798,-224.2803,-146.07021,-129.8961,-156.7429
1898,-279.7612,-227.16389,-221.64079,-151.1002,-129.4641,-153.0128
1899,-279.7612,-227.16389,-221.64079,-151.1002,-129.4641,-153.0128
1900,-279.7612,-227.16389,-221.64079,-151.1002,-129.4641,-153.0128
1901,-285.1004,-227.16389,-221.64079,-151.1002,-129.4641,-153.0128
1902,-285.1004,-226.7989,-219.6447,-155.00281,-129.0452,-149.96001
1903,-285.1004,-226.7989,-219.6447,-155.00281,-129.0452,-149.96001
1904,-285.1004,-226.7989,-219.6447,-155.00281,-129.0452,-149.96001
1905,-285.1004,-226.7989,-219.6447,-155.00281,-129.0452,-149.96001
1906,-287.8923,-226.556,-219.13409,-156.9447,-128.6958,-148.4091
1907,-287.8923,-226.556,-219.13409,-156.9447,-128.6958,-148.4091
1908,-287.8923,-226.556,-219.13409,-156.9447,-128.6958,-148.4091
1909,-287.8923,-226.556,-219.13409,-156.9447,-128.6958,-148.4091
1910,-287.0119,-226.73129,-220.5567,-156.144,-128.5266,-148.7093
1911,-287.0119,-226.73129,-220.5567,-156.144,-128.5266,-148.7093
1912,-287.0119,-226.73129,-220.5567,-156.144,-128.5266,-148.7093
1913,-287.0119,-226.73129,-220.5567,-156.144,-128.5266,-148.7093
1914,-282.6297,-227.5766,-223.26511,-152.8694,-128.5974,-150.13741
1915,-282.6297,-227.5766,-223.26511,-152.8694,-128.5974,-150.13741
1916,-282.6297,-227.5766,-223.26511,-152.8694,-128.5974,-150.13741
1917,-282.6297,-227.5766,-223.26511,-152.8694,-128.5974,-150.13741
1918,-276.04401,-228.7823,-226.7037,-148.0685,-128.80231,-152.27049
1919,-276.04401,-228.7823,-226.7037,-148.0685,-128.80231,-152.27049
1920,-276.04401,-228.7823,-226.7037,-148.0685,-128.80231,-152.27049
1921,-276.04401,-228.7823,-226.7037,-148.0685,-128.80231,-152.27049
1922,-268.5654,-230.0293,-230.3253,-142.6944,-129.0329,-154.6974
1923,-268.5654,-230.0293,-230.3253,-142.6944,-129.0329,-154.6974
1924,-268.5654,-230.0293,-230.3253,-142.6944,-129.0329,-154.6974
1925,-268.5654,-230.0293,-230.3253,-142.6944,-129.0329,-154.6974
1926,-261.50421,-230.99831,-233.5825,-137.7005,-129.18069,-157.0067
1927,-261.50421,-230.99831,-233.5825,-137.7005,-129.18069,-157.0067
1928,-261.50421,-230.99831,-233.5825,-137.7005,-129.18069,-157.0067
1929,-261.50421,-230.99831,-233.5825,-137.7005,-129.18069,-157.0067
1930,-256.17111,-231.37019,-235.92799,-134.03979,-129.13741,-158.7872
1931,-256.17111,-231.37019,-235.92799,-134.03979,-129.13741,-158.7872
1932,-256.17111,-231.37019,-235.92799,-134.03979,-129.13741,-158.7872
1933,-256.17111,-231.37019,-235.92799,-134.03979,-129.13741,-158.7872
1934,-253.4332,-230.6461,-236.8893,-132.30341,-128.68201,-159.7123
1935,-253.4332,-230.6461,-236.8893,-132.30341,-128.68201,-159.7123
1936,-253.4332,-230.6461,-236.8893,-132.30341,-128.68201,-159.7123
1937,-253.4332,-230.6461,-236.8893,-132.30341,-128.68201,-159.7123
1938,-251.6319,-227.97279,-236.6691,-131.09419,-127.2931,-160.0538
1939,-251.6319,-227.97279,-236.6691,-131.09419,-127.2931,-160.0538
1940,-251.6319,-227.97279,-236.6691,-131.09419,-127.2931,-160.0538
1941,-251.6319,-227.97279,-236.6691,-131.09419,-127.2931,-160.0538
1942,-250.3033,-223.9713,-235.6364,-130.10339,-125.255,-160.0255
1943,-250.3033,-223.9713,-235.6364,-130.10339,-125.255,-160.0255
1944,-250.3033,-223.9713,-235.6364,-130.10339,-125.255,-160.0255
1945,-250.3033,-223.9713,-235.6364,-130.10339,-125.255,-160.0255
1946,-249.2877,-219.4502,-234.1326,-129.278,-122.9622,-159.7943
1947,-249.2877,-219.4502,-234.1326,-129.278,-122.9622,-159.7943
1948,-249.2877,-219.4502,-234.1326,-129.278,-122.9622,-159.7943
1949,-249.2877,-219.4502,-234.1326,-129.278,-122.9622,-159.7943
1950,-248.4252,-215.2184,-232.4993,-128.5647,-120.809,-159.52679
1951,-248.4252,-215.2184,-232.4993,-128.5647,-120.809,-159.52679
1952,-248.4252,-215.2184,-232.4993,-128.5647,-120.809,-159.52679
1953,-248.4252,-215.2184,-232.4993,-128.5647,-120.809,-159.52679
1954,-247.5562,-212.0844,-231.078,-127.9105,-119.1896,-159.3898
1955,-247.5562,-212.0844,-231.078,-127.9105,-119.1896,-159.3898
1956,-247.5562,-212.0844,-231.078,-127.9105,-119.1896,-159.3898
1957,-247.5562,-212.0844,-231.078,-127.9105,-119.1896,-159.3898
1958,-246.5397,-210.8712,-230.19189,-127.2678,-118.5025,-159.54581
1959,-246.5397,-210.8712,-230.19189,-127.2678,-118.5025,-159.54581
1960,-246.5397,-210.8712,-230.19189,-127.2678,-118.5025,-159.54581
1961,-246.5397,-210.8712,-230.19189,-127.2678,-118.5025,-159.54581
1962,-245.78951,-212.34621,-229.57021,-126.7529,-119.0453,-159.9814
1963,-245.78951,-212.34621,-229.57021,-126.7529,-119.0453,-159.9814
1964,-245.78951,-212.34621,-229.57021,-126.7529,-119.0453,-159.9814
1965,-245.78951,-212.34621,-229.57021,-126.7529,-119.0453,-159.9814
1966,-245.42081,-215.7951,-229.06911,-126.3967,-120.4579,-160.61951
1967,-245.42081,-215.7951,-229.06911,-126.3967,-120.4579,-160.61951
1968,-245.42081,-215.7951,-229.06911,-126.3967,-120.4579,-160.61951
1969,-245.42081,-215.7951,-229.06911,-126.3967,-120.4579,-160.61951
1970,-245.28239,-220.1032,-228.77521,-126.1526,-122.2276,-161.42281
1971,-245.28239,-220.1032,-228.77521,-126.1526,-122.2276,-161.42281
1972,-245.28239,-220.1032,-228.77521,-126.1526,-122.2276,-161.42281
1973,-245.28239,-220.1032,-228.77521,-126.1526,-122.2276,-161.42281
1974,-245.2231,-224.1562,-228.7753,-125.9739,-123.8417,-162.35381
1975,-245.2231,-224.1562,-228.7753,-125.9739,-123.8417,-162.35381
1976,-245.2231,-224.1562,-228.7753,-125.9739,-123.8417,-162.35381
1977,-245.2231,-224.1562,-228.7753,-125.9739,-123.8417,-162.35381
1978,-245.0919,-226.8396,-229.1564,-125.8139,-124.7875,-163.3752
1979,-245.0919,-226.8396,-229.1564,-125.8139,-124.7875,-163.3752
1980,-245.0919,-226.8396,-229.1564,-125.8139,-124.7875,-163.3752
1981,-245.0919,-226.8396,-229.1564,-125.8139,-124.7875,-163.3752
1982,-244.7375,-227.0388,-230.005,-125.626,-124.5523,-164.4498
1983,-244.7375,-227.0388,-230.005,-125.626,-124.5523,-164.4498
1984,-244.7375,-227.0388,-230.005,-125.626,-124.5523,-164.4498
1985,-244.7375,-227.0388,-230.005,-125.626,-124.5523,-164.4498
1986,-244.16969,-224.9016,-231.0587,-125.4091,-123.1755,-165.35989
1987,-244.16969,-224.9016,-231.0587,-125.4091,-123.1755,-165.35989
1988,-244.16969,-224.9016,-231.0587,-125.4091,-123.1755,-165.35989
1989,-244.16969,-224.9016,-231.0587,-125.4091,-123.1755,-165.35989
1990,-243.592,-222.05769,-231.8542,-125.2156,-121.3922,-165.88139
1991,-243.592,-222.05769,-231.8542,-125.2156,-121.3922,-165.88139
1992,-243.592,-222.05769,-231.8542,-125.2156,-121.3922,-165.88139
1993,-243.592,-222.05769,-231.8542,-125.2156,-121.3922,-165.88139
1994,-243.0488,-218.86189,-232.4209,-125.0512,-119.4122,-166.10809
1995,-243.0488,-218.86189,-232.4209,-125.0512,-119.4122,-166.10809
1996,-243.0488,-218.86189,-232.4209,-125.0512,-119.4122,-166.10809
1997,-243.0488,-218.86189,-232.4209,-125.0512,-119.4122,-166.10809
1998,-242.5825,-215.6545,-232.7933,-124.9212,-117.4393,-166.1368
1999,-242.5825,-215.6545,-232.7933,-124.9212,-117.4393,-166.1368
2000,-242.5825,-215.6545,-232.7933,-124.9212,-117.4393,-166.1368
2001,-242.5825,-215.6545,-232.7933,-124.9212,-117.4393,-166.1368
2002,-242.2356,-212.7757,-233.0058,-124.8307,-115.677,-166.0641
2003,-242.2356,-212.7757,-233.0058,-124.8307,-115.677,-166.0641
2004,-242.2356,-212.7757,-233.0058,-124.8307,-115.677,-166.0641
2005,-242.2356,-212.7757,-233.0058,-124.8307,-115.677,-166.0641
2006,-242.0507,-210.5654,-233.0925,-124.785,-114.3288,-165.9868
2007,-242.0507,-210.5654,-233.0925,-124.785,-114.3288,-165.9868
2008,-242.0507,-210.5654,-233.0925,-124.785,-114.3288,-165.9868
2009,-242.0507,-210.5654,-233.0925,-124.785,-114.3288,-165.9868
2010,-242.0717,-209.07899,-233.1423,-124.7249,-113.4699,-166.0677
2011,-242.0717,-209.07899,-233.1423,-124.7249,-113.4699,-166.0677
