,T_ALLT5_Pa_ref  ,T_ALLT5_Pb_ref  ,T_ALLT5_Pc_ref  ,T_ALLT5_Qa_ref  ,T_ALLT5_Qb_ref  ,T_ALLT5_Qc_ref  
1741,-133.7381,-124.6672,-284.2478,-97.2552,-121.3373,-192.43739
1742,-133.7381,-124.6672,-284.2478,-97.2552,-121.3373,-192.43739
1743,-133.7381,-124.6672,-284.2478,-97.2552,-121.3373,-192.43739
1744,-133.7381,-124.6672,-284.2478,-97.2552,-121.3373,-192.43739
1745,-133.7381,-124.6672,-284.2478,-97.2552,-121.3373,-192.43739
1746,-131.52831,-126.043,-286.3602,-96.1072,-122.6253,-193.5818
1747,-131.52831,-126.043,-286.3602,-96.1072,-122.6253,-193.5818
1748,-131.52831,-126.043,-286.3602,-96.1072,-122.6253,-193.5818
1749,-131.52831,-126.043,-286.3602,-96.1072,-122.6253,-193.5818
1750,-129.494,-127.3463,-288.1597,-95.0391,-123.8518,-194.5316
1751,-129.494,-127.3463,-288.1597,-95.0391,-123.8518,-194.5316
1752,-129.494,-127.3463,-288.1597,-95.0391,-123.8518,-194.5316
1753,-129.494,-127.3463,-288.1597,-95.0391,-123.8518,-194.5316
1754,-127.7067,-128.24969,-289.52219,-94.0818,-124.7056,-195.21899
1755,-127.7067,-128.24969,-289.52219,-94.0818,-124.7056,-195.21899
1756,-127.7067,-128.24969,-289.52219,-94.0818,-124.7056,-195.21899
1757,-127.7067,-128.24969,-289.52219,-94.0818,-124.7056,-195.21899
1758,-126.0737,-128.89281,-286.62161,-93.169,-125.3293,-192.57179
1759,-126.0737,-128.89281,-286.62161,-93.169,-125.3293,-192.57179
1760,-126.0737,-128.89281,-286.62161,-93.169,-125.3293,-192.57179
1761,-126.0737,-128.89281,-286.62161,-93.169,-125.3293,-192.57179
1762,-124.2879,-130.2252,-272.3894,-92.118,-126.6464,-180.8468
1763,-124.2879,-130.2252,-272.3894,-92.118,-126.6464,-180.8468
1764,-124.2879,-130.2252,-272.3894,-92.118,-126.6464,-180.8468
1765,-124.2879,-130.2252,-272.3894,-92.118,-126.6464,-180.8468
1766,-122.4827,-132.1443,-251.17799,-91.0156,-128.5518,-163.53371
1767,-122.4827,-132.1443,-251.17799,-91.0156,-128.5518,-163.53371
1768,-122.4827,-132.1443,-251.17799,-91.0156,-128.5518,-163.53371
1769,-122.4827,-132.1443,-251.17799,-91.0156,-128.5518,-163.53371
1770,-120.8132,-134.4897,-227.8698,-89.9618,-130.8838,-144.5513
1771,-120.8132,-134.4897,-227.8698,-89.9618,-130.8838,-144.5513
1772,-120.8132,-134.4897,-227.8698,-89.9618,-130.8838,-144.5513
1773,-120.8132,-134.4897,-227.8698,-89.9618,-130.8838,-144.5513
1774,-119.4347,-137.10139,-207.34711,-89.0567,-133.481,-127.8185
1775,-119.4347,-137.10139,-207.34711,-89.0567,-133.481,-127.8185
1776,-119.4347,-137.10139,-207.34711,-89.0567,-133.481,-127.8185
1777,-119.4347,-137.10139,-207.34711,-89.0567,-133.481,-127.8185
1778,-118.5022,-139.81911,-194.4924,-88.4004,-136.18201,-117.2542
1779,-118.5022,-139.81911,-194.4924,-88.4004,-136.18201,-117.2542
1780,-118.5022,-139.81911,-194.4924,-88.4004,-136.18201,-117.2542
1781,-118.5022,-139.81911,-194.4924,-88.4004,-136.18201,-117.2542
1782,-118.2786,-142.4888,-192.8017,-88.1447,-138.8317,-115.6575
1783,-118.2786,-142.4888,-192.8017,-88.1447,-138.8317,-115.6575
1784,-118.2786,-142.4888,-192.8017,-88.1447,-138.8317,-115.6575
1785,-118.2786,-142.4888,-192.8017,-88.1447,-138.8317,-115.6575
1786,-119.5902,-145.1333,-193.8289,-88.7013,-141.45329,-116.1993
1787,-119.5902,-145.1333,-193.8289,-88.7013,-141.45329,-116.1993
1788,-119.5902,-145.1333,-193.8289,-88.7013,-141.45329,-116.1993
1789,-119.5902,-145.1333,-193.8289,-88.7013,-141.45329,-116.1993
1790,-122.1515,-147.9705,-195.07581,-89.9232,-144.2646,-116.8892
1791,-122.1515,-147.9705,-195.07581,-89.9232,-144.2646,-116.8892
1792,-122.1515,-147.9705,-195.07581,-89.9232,-144.2646,-116.8892
1793,-122.1515,-147.9705,-195.07581,-89.9232,-144.2646,-116.8892
1794,-125.436,-151.22791,-196.3833,-91.5444,-147.493,-117.6294
1795,-125.436,-151.22791,-196.3833,-91.5444,-147.493,-117.6294
1796,-125.436,-151.22791,-196.3833,-91.5444,-147.493,-117.6294
1797,-125.436,-151.22791,-196.3833,-91.5444,-147.493,-117.6294
1798,-128.91701,-155.1333,-197.59261,-93.2994,-151.3658,-118.3222
1799,-128.91701,-155.1333,-197.59261,-93.2994,-151.3658,-118.3222
1800,-128.91701,-155.1333,-197.59261,-93.2994,-151.3658,-118.3222
1801,-132.0679,-155.1333,-197.59261,-93.2994,-151.3658,-118.3222
1802,-132.0679,-159.9142,-198.54469,-94.9226,-156.1104,-118.87
1803,-132.0679,-159.9142,-198.54469,-94.9226,-156.1104,-118.87
1804,-132.0679,-159.9142,-198.54469,-94.9226,-156.1104,-118.87
1805,-134.3757,-165.89729,-199.0713,-96.1582,-156.1104,-118.87
1806,-134.3757,-165.89729,-199.0713,-96.1582,-162.0528,-119.1692
1807,-134.3757,-165.89729,-199.0713,-96.1582,-162.0528,-119.1692
1808,-134.3757,-165.89729,-199.0713,-96.1582,-162.0528,-119.1692
1809,-136.8026,-182.5562,-198.1722,-97.7834,-178.63609,-118.6091
1810,-136.8026,-182.5562,-198.1722,-97.7834,-178.63609,-118.6091
1811,-136.8026,-182.5562,-198.1722,-97.7834,-178.63609,-118.6091
1812,-136.8026,-182.5562,-198.1722,-97.7834,-178.63609,-118.6091
1813,-139.90739,-211.4684,-195.7272,-100.1366,-207.43359,-117.1076
1814,-139.90739,-211.4684,-195.7272,-100.1366,-207.43359,-117.1076
1815,-139.90739,-211.4684,-195.7272,-100.1366,-207.43359,-117.1076
1816,-139.90739,-211.4684,-195.7272,-100.1366,-207.43359,-117.1076
1817,-143.276,-246.17281,-192.40739,-102.8171,-242.00639,-115.0621
1818,-143.276,-246.17281,-192.40739,-102.8171,-242.00639,-115.0621
1819,-143.276,-246.17281,-192.40739,-102.8171,-242.00639,-115.0621
1820,-143.276,-246.17281,-192.40739,-102.8171,-242.00639,-115.0621
1821,-146.4946,-280.20831,-188.8837,-105.4244,-275.91571,-112.8701
1822,-146.4946,-280.20831,-188.8837,-105.4244,-275.91571,-112.8701
1823,-146.4946,-280.20831,-188.8837,-105.4244,-275.91571,-112.8701
1824,-146.4946,-280.20831,-188.8837,-105.4244,-275.91571,-112.8701
1825,-146.4946,-280.20831,-188.8837,-105.4244,-275.91571,-112.8701
1826,-149.1494,-307.11359,-185.827,-107.5579,-302.72269,-110.9292
1827,-149.1494,-307.11359,-185.827,-107.5579,-302.72269,-110.9292
1828,-149.1494,-307.11359,-185.827,-107.5579,-302.72269,-110.9292
1829,-149.1494,-307.11359,-185.827,-107.5579,-302.72269,-110.9292
1830,-150.82651,-320.4277,-183.90829,-108.8168,-315.98849,-109.6368
1831,-150.82651,-320.4277,-183.90829,-108.8168,-315.98849,-109.6368
1832,-150.82651,-320.4277,-183.90829,-108.8168,-315.98849,-109.6368
1833,-150.82651,-320.4277,-183.90829,-108.8168,-315.98849,-109.6368
1834,-151.4445,-313.05029,-182.47369,-109.0962,-308.66769,-108.6339
1835,-151.4445,-313.05029,-182.47369,-109.0962,-308.66769,-108.6339
1836,-151.4445,-313.05029,-182.47369,-109.0962,-308.66769,-108.6339
1837,-151.4445,-313.05029,-182.47369,-109.0962,-308.66769,-108.6339
1838,-151.59599,-285.0495,-179.42171,-108.9245,-280.87491,-106.7288
1839,-151.59599,-285.0495,-179.42171,-108.9245,-280.87491,-106.7288
1840,-151.59599,-285.0495,-179.42171,-108.9245,-280.87491,-106.7288
1841,-151.59599,-285.0495,-179.42171,-108.9245,-280.87491,-106.7288
1842,-151.4391,-244.6024,-175.4407,-108.4744,-240.7294,-104.3172
1843,-151.4391,-244.6024,-175.4407,-108.4744,-240.7294,-104.3172
1844,-151.4391,-244.6024,-175.4407,-108.4744,-240.7294,-104.3172
1845,-151.4391,-244.6024,-175.4407,-108.4744,-240.7294,-104.3172
1846,-151.11259,-200.04111,-171.3141,-107.9018,-196.502,-101.8487
1847,-151.11259,-200.04111,-171.3141,-107.9018,-196.502,-101.8487
1848,-151.11259,-200.04111,-171.3141,-107.9018,-196.502,-101.8487
1849,-151.11259,-200.04111,-171.3141,-107.9018,-196.502,-101.8487
1850,-150.75529,-159.69749,-167.8252,-107.3626,-156.4639,-99.773
1851,-150.75529,-159.69749,-167.8252,-107.3626,-156.4639,-99.773
1852,-150.75529,-159.69749,-167.8252,-107.3626,-156.4639,-99.773
1853,-150.75529,-159.69749,-167.8252,-107.3626,-156.4639,-99.773
1854,-150.506,-131.90359,-165.75729,-107.0127,-128.886,-98.54
1855,-150.506,-131.90359,-165.75729,-107.0127,-128.886,-98.54
1856,-150.506,-131.90359,-165.75729,-107.0127,-128.886,-98.54
1857,-150.506,-131.90359,-165.75729,-107.0127,-128.886,-98.54
1858,-150.41161,-122.0856,-165.6795,-106.9511,-119.1543,-98.4788
1859,-150.41161,-122.0856,-165.6795,-106.9511,-119.1543,-98.4788
1860,-150.41161,-122.0856,-165.6795,-106.9511,-119.1543,-98.4788
1861,-150.41161,-122.0856,-165.6795,-106.9511,-119.1543,-98.4788
1862,-150.01849,-116.1953,-166.59309,-106.9169,-113.3213,-99.027
1863,-150.01849,-116.1953,-166.59309,-106.9169,-113.3213,-99.027
1864,-150.01849,-116.1953,-166.59309,-106.9169,-113.3213,-99.027
1865,-150.01849,-116.1953,-166.59309,-106.9169,-113.3213,-99.027
1866,-149.4064,-111.1455,-168.0959,-106.8995,-108.3213,-99.9403
1867,-149.4064,-111.1455,-168.0959,-106.8995,-108.3213,-99.9403
1868,-149.4064,-111.1455,-168.0959,-106.8995,-108.3213,-99.9403
1869,-149.4064,-111.1455,-168.0959,-106.8995,-108.3213,-99.9403
1870,-148.7708,-107.0574,-170.0056,-106.9537,-104.2741,-101.0967
1871,-148.7708,-107.0574,-170.0056,-106.9537,-104.2741,-101.0967
1872,-148.7708,-107.0574,-170.0056,-106.9537,-104.2741,-101.0967
1873,-148.7708,-107.0574,-170.0056,-106.9537,-104.2741,-101.0967
1874,-148.3076,-104.0521,-172.14011,-107.1343,-101.2993,-102.3742
1875,-148.3076,-104.0521,-172.14011,-107.1343,-101.2993,-102.3742
1876,-148.3076,-104.0521,-172.14011,-107.1343,-101.2993,-102.3742
1877,-148.3076,-104.0521,-172.14011,-107.1343,-101.2993,-102.3742
1878,-148.2123,-102.2508,-174.31731,-107.4962,-99.5164,-103.6508
1879,-148.2123,-102.2508,-174.31731,-107.4962,-99.5164,-103.6508
1880,-148.2123,-102.2508,-174.31731,-107.4962,-99.5164,-103.6508
1881,-148.2123,-102.2508,-174.31731,-107.4962,-99.5164,-103.6508
1882,-148.67641,-101.761,-176.3633,-108.0934,-99.0317,-104.8088
1883,-148.67641,-101.761,-176.3633,-108.0934,-99.0317,-104.8088
1884,-148.67641,-101.761,-176.3633,-108.0934,-99.0317,-104.8088
1885,-148.67641,-101.761,-176.3633,-108.0934,-99.0317,-104.8088
1886,-149.60831,-101.9688,-178.49899,-108.908,-99.2338,-105.939
1887,-149.60831,-101.9688,-178.49899,-108.908,-99.2338,-105.939
1888,-149.60831,-101.9688,-178.49899,-108.908,-99.2338,-105.939
1889,-149.60831,-101.9688,-178.49899,-108.908,-99.2338,-105.939
1890,-150.79289,-102.4405,-180.7171,-109.856,-99.6931,-107.053
1891,-150.79289,-102.4405,-180.7171,-109.856,-99.6931,-107.053
1892,-150.79289,-102.4405,-180.7171,-109.856,-99.6931,-107.053
1893,-152.09599,-103.1083,-182.7679,-110.8631,-100.3441,-108.0477
1894,-152.09599,-103.1083,-182.7679,-110.8631,-100.3441,-108.0477
1895,-152.09599,-103.1083,-182.7679,-110.8631,-100.3441,-108.0477
1896,-152.09599,-103.1083,-182.7679,-110.8631,-100.3441,-108.0477
1897,-152.09599,-103.1083,-182.7679,-110.8631,-100.3441,-108.0477
1898,-153.3835,-103.9045,-184.4017,-111.8546,-101.1212,-108.8197
1899,-153.3835,-103.9045,-184.4017,-111.8546,-101.1212,-108.8197
1900,-153.3835,-103.9045,-184.4017,-111.8546,-101.1212,-108.8197
1901,-153.3835,-103.9045,-184.4017,-111.8546,-101.1212,-108.8197
1902,-154.5209,-104.7614,-185.3687,-112.756,-101.959,-109.2659
1903,-154.5209,-104.7614,-185.3687,-112.756,-101.959,-109.2659
1904,-154.5209,-104.7614,-185.3687,-112.756,-101.959,-109.2659
1905,-154.5209,-104.7614,-185.3687,-112.756,-101.959,-109.2659
1906,-155.37399,-105.6112,-185.4194,-113.4929,-102.792,-109.2831
1907,-155.37399,-105.6112,-185.4194,-113.4929,-102.792,-109.2831
1908,-155.37399,-105.6112,-185.4194,-113.4929,-102.792,-109.2831
1909,-155.37399,-105.6112,-185.4194,-113.4929,-102.792,-109.2831
1910,-155.46339,-106.7252,-184.0589,-113.8236,-103.89,-108.6712
1911,-155.46339,-106.7252,-184.0589,-113.8236,-103.89,-108.6712
1912,-155.46339,-106.7252,-184.0589,-113.8236,-103.89,-108.6712
1913,-155.46339,-106.7252,-184.0589,-113.8236,-103.89,-108.6712
1914,-154.31889,-108.4865,-181.1405,-113.5113,-105.632,-107.3912
1915,-154.31889,-108.4865,-181.1405,-113.5113,-105.632,-107.3912
1916,-154.31889,-108.4865,-181.1405,-113.5113,-105.632,-107.3912
1917,-154.31889,-108.4865,-181.1405,-113.5113,-105.632,-107.3912
1918,-152.2883,-110.5674,-177.3575,-112.7145,-107.6928,-105.7541
1919,-152.2883,-110.5674,-177.3575,-112.7145,-107.6928,-105.7541
1920,-152.2883,-110.5674,-177.3575,-112.7145,-107.6928,-105.7541
1921,-152.2883,-110.5674,-177.3575,-112.7145,-107.6928,-105.7541
1922,-149.73309,-112.6276,-173.4157,-111.5986,-109.7343,-104.0762
1923,-149.73309,-112.6276,-173.4157,-111.5986,-109.7343,-104.0762
1924,-149.73309,-112.6276,-173.4157,-111.5986,-109.7343,-104.0762
1925,-149.73309,-112.6276,-173.4157,-111.5986,-109.7343,-104.0762
1926,-147.0153,-114.3263,-170.021,-110.3291,-111.4182,-102.6736
1927,-147.0153,-114.3263,-170.021,-110.3291,-111.4182,-102.6736
1928,-147.0153,-114.3263,-170.021,-110.3291,-111.4182,-102.6736
1929,-147.0153,-114.3263,-170.021,-110.3291,-111.4182,-102.6736
1930,-144.49651,-115.3229,-167.8792,-109.0713,-112.4064,-101.8624
1931,-144.49651,-115.3229,-167.8792,-109.0713,-112.4064,-101.8624
1932,-144.49651,-115.3229,-167.8792,-109.0713,-112.4064,-101.8624
1933,-144.49651,-115.3229,-167.8792,-109.0713,-112.4064,-101.8624
1934,-142.2583,-115.1596,-167.371,-107.8015,-112.2495,-101.8036
1935,-142.2583,-115.1596,-167.371,-107.8015,-112.2495,-101.8036
1936,-142.2583,-115.1596,-167.371,-107.8015,-112.2495,-101.8036
1937,-142.2583,-115.1596,-167.371,-107.8015,-112.2495,-101.8036
1938,-139.1929,-113.2679,-167.1687,-105.7462,-110.4065,-101.8554
1939,-139.1929,-113.2679,-167.1687,-105.7462,-110.4065,-101.8554
1940,-139.1929,-113.2679,-167.1687,-105.7462,-110.4065,-101.8554
1941,-139.1929,-113.2679,-167.1687,-105.7462,-110.4065,-101.8554
1942,-135.5484,-110.2214,-167.0341,-103.1276,-107.4385,-101.9168
1943,-135.5484,-110.2214,-167.0341,-103.1276,-107.4385,-101.9168
1944,-135.5484,-110.2214,-167.0341,-103.1276,-107.4385,-101.9168
1945,-135.5484,-110.2214,-167.0341,-103.1276,-107.4385,-101.9168
1946,-131.804,-106.7279,-166.9662,-100.3288,-104.0349,-102.0012
1947,-131.804,-106.7279,-166.9662,-100.3288,-104.0349,-102.0012
1948,-131.804,-106.7279,-166.9662,-100.3288,-104.0349,-102.0012
1949,-131.804,-106.7279,-166.9662,-100.3288,-104.0349,-102.0012
1950,-128.4391,-103.4951,-166.9639,-97.7335,-100.8854,-102.1221
1951,-128.4391,-103.4951,-166.9639,-97.7335,-100.8854,-102.1221
1952,-128.4391,-103.4951,-166.9639,-97.7335,-100.8854,-102.1221
1953,-128.4391,-103.4951,-166.9639,-97.7335,-100.8854,-102.1221
1954,-125.933,-101.2309,-167.02609,-95.7248,-98.6795,-102.2931
1955,-125.933,-101.2309,-167.02609,-95.7248,-98.6795,-102.2931
1956,-125.933,-101.2309,-167.02609,-95.7248,-98.6795,-102.2931
1957,-125.933,-101.2309,-167.02609,-95.7248,-98.6795,-102.2931
1958,-124.7456,-100.6738,-167.1548,-94.6699,-98.1366,-102.5288
1959,-124.7456,-100.6738,-167.1548,-94.6699,-98.1366,-102.5288
1960,-124.7456,-100.6738,-167.1548,-94.6699,-98.1366,-102.5288
1961,-124.7456,-100.6738,-167.1548,-94.6699,-98.1366,-102.5288
1962,-124.5821,-102.9929,-167.43559,-94.3188,-100.3926,-102.8723
1963,-124.5821,-102.9929,-167.43559,-94.3188,-100.3926,-102.8723
1964,-124.5821,-102.9929,-167.43559,-94.3188,-100.3926,-102.8723
1965,-124.5821,-102.9929,-167.43559,-94.3188,-100.3926,-102.8723
1966,-124.9685,-107.6285,-167.8849,-94.3214,-104.9018,-103.3243
1967,-124.9685,-107.6285,-167.8849,-94.3214,-104.9018,-103.3243
1968,-124.9685,-107.6285,-167.8849,-94.3214,-104.9018,-103.3243
1969,-124.9685,-107.6285,-167.8849,-94.3214,-104.9018,-103.3243
1970,-125.628,-113.391,-168.4716,-94.5016,-110.5071,-103.8643
1971,-125.628,-113.391,-168.4716,-94.5016,-110.5071,-103.8643
1972,-125.628,-113.391,-168.4716,-94.5016,-110.5071,-103.8643
1973,-125.628,-113.391,-168.4716,-94.5016,-110.5071,-103.8643
1974,-126.2837,-119.0909,-169.1651,-94.683,-116.0516,-104.4718
1975,-126.2837,-119.0909,-169.1651,-94.683,-116.0516,-104.4718
1976,-126.2837,-119.0909,-169.1651,-94.683,-116.0516,-104.4718
1977,-126.2837,-119.0909,-169.1651,-94.683,-116.0516,-104.4718
1978,-126.6586,-123.5387,-169.9344,-94.6897,-120.3781,-105.1262
1979,-126.6586,-123.5387,-169.9344,-94.6897,-120.3781,-105.1262
1980,-126.6586,-123.5387,-169.9344,-94.6897,-120.3781,-105.1262
1981,-126.6586,-123.5387,-169.9344,-94.6897,-120.3781,-105.1262
1982,-126.4761,-125.5449,-170.7489,-94.3454,-122.3295,-105.8071
1983,-126.4761,-125.5449,-170.7489,-94.3454,-122.3295,-105.8071
1984,-126.4761,-125.5449,-170.7489,-94.3454,-122.3295,-105.8071
1985,-126.4761,-125.5449,-170.7489,-94.3454,-122.3295,-105.8071
1986,-125.2232,-125.2314,-171.494,-93.3034,-122.0309,-106.4988
1987,-125.2232,-125.2314,-171.494,-93.3034,-122.0309,-106.4988
1988,-125.2232,-125.2314,-171.494,-93.3034,-122.0309,-106.4988
1989,-125.2232,-125.2314,-171.494,-93.3034,-122.0309,-106.4988
1990,-122.7812,-124.236,-172.0491,-91.4751,-121.0811,-107.1753
1991,-122.7812,-124.236,-172.0491,-91.4751,-121.0811,-107.1753
1992,-122.7812,-124.236,-172.0491,-91.4751,-121.0811,-107.1753
1993,-122.7812,-124.236,-172.0491,-91.4751,-121.0811,-107.1753
1994,-119.7179,-122.8554,-172.43961,-89.2504,-119.763,-107.7953
1995,-119.7179,-122.8554,-172.43961,-89.2504,-119.763,-107.7953
1996,-119.7179,-122.8554,-172.43961,-89.2504,-119.763,-107.7953
1997,-119.7179,-122.8554,-172.43961,-89.2504,-119.763,-107.7953
1998,-116.6057,-121.3708,-172.692,-87.0228,-118.3446,-108.3173
1999,-116.6057,-121.3708,-172.692,-87.0228,-118.3446,-108.3173
2000,-116.6057,-121.3708,-172.692,-87.0228,-118.3446,-108.3173
2001,-116.6057,-121.3708,-172.692,-87.0228,-118.3446,-108.3173
2002,-114.0171,-120.0637,-172.8329,-85.1855,-117.0939,-108.6999
2003,-114.0171,-120.0637,-172.8329,-85.1855,-117.0939,-108.6999
2004,-114.0171,-120.0637,-172.8329,-85.1855,-117.0939,-108.6999
2005,-114.0171,-120.0637,-172.8329,-85.1855,-117.0939,-108.6999
2006,-112.5248,-119.2154,-172.88879,-84.132,-116.2787,-108.9015
2007,-112.5248,-119.2154,-172.88879,-84.132,-116.2787,-108.9015
2008,-112.5248,-119.2154,-172.88879,-84.132,-116.2787,-108.9015
2009,-112.5248,-119.2154,-172.88879,-84.132,-116.2787,-108.9015
2010,-112.6341,-118.9188,-172.8343,-84.2437,-115.9795,-108.8362
2011,-112.6341,-118.9188,-172.8343,-84.2437,-115.9795,-108.8362
2012,-112.6341,-118.9188,-172.8343,-84.2437,-115.9795,-108.8362
